Reino,Subreino,Rama,Grado,Serie,Phylum,Subphylum,Superclase,Clase,Superorden,Orden,Suborden,Superfamilia,Familia,Subfamilia,Género,Especie,Descripción,Subclase,Infraclase,Infraorden
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sphecinae,Sceliphron,spirifex,"   Este esfécido tiene un tamaño mediano, pudiendo superar los 2.5 centímetros de longitud. Es de color negro, con un larguísimo pedúnculo amarillo, al igual que varias bandas en las patas. Las antenas son negras y las alas claras. Los sexos son similares, aunque en la hembra el aguijón es más visible.     Son solitarios y las hembras construyen nidos de barro con múltiples celdillas adosados a rocas, troncos o edificaciones. Cada celda se aprovisiona con varias arañas y ocasionalmente otros artrópodos y se deposita un único huevo en su interior antes de sellarla.     Su área de distribución comprende gran parte de África y el sur de Europa.    Himenóptero parásito de Sceliphron spirifex (Autor Antonio Serrano. Licencia GPL)     Los nidos pueden ser parasitados por otros himenópteros.  Rev: enero-11 ",Pterygota,Neoptera,Aculeata
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,Amphiesmenoptera,Lepidoptera,Glossata,Papilionoidea,Lycaenidae,Theclinae,Laeosopis,roboris,"   Esta mariposa de hasta 3 centímetros de envergadura alar, es exclusiva de la Península Ibérica y el sur de Francia, donde aparece en bosques caducifolios, preferentemente en zonas húmedas y umbrías, hasta los 1600 metros de altitud.     Las orugas son de color gris rojizo, jaspeadas. Se alimentan de fresnos (Fraxinus), sauces (Salix), robles (Quercus), endrinos (Prunus), zumillo (Thapsia villosa)...     La crisálida es rechoncha, de color marrón claro con manchas oscuras. La pupación puede darse en el reverso de las hojas o en el suelo.     Los imagos vuelan en una sola generación anual entre julio y septiembre.     Los machos tienen el anverso del ala anterior de color oscuro con una gran mancha violeta oscuro; en el ala posterior la mancha es más pequeña y presenta otras menores en el borde. El reverso es gris, en el ala posterior con una línea de puntos anaranjados en el margen, seguidos de otros blancos y negros en forma de triángulo.     Las hembras son más grandes y con la mancha violeta del ala anterior mucho más pequeña.  Rev: enero-11 ",Pterygota,Neoptera,Neolepidoptera
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Hymenoptera,Apocrita,Apoidea,Andrenidae,Andreninae,Andrena,vaga,"   Las hembras de estas abejas alcanzan el centímetro y medio de longitud corporal, siendo los machos ligeramente más pequeños. Son de color negro y presentan vellosidad por todo el cuerpo, que es más larga, tupida y blanquecina en el tórax.     Se alimentan de néctar y de polen de diversas especies, preferentemente en los claros de bosques húmedos de Europa central y meridional.     Las hembras excavan los nidos en terraplenes de tierra no muy compacta.  Rev: enero-11 ",Pterygota,Neoptera,Aculeata
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,Scaurus,punctatus,"   Este escarabajo tenebrionido presenta una coloración completamente negra. El cuerpo es fuerte, con el tórax globular, muy grande, ligeramente más ancho que largo. En los élitros el punteado constituye líneas longitudinales más o menos conspicuas. Presenta los fémures engrosados, especialmente en el primer par de patas.     Los imagos pueden verse desde febrero hasta agosto, con el máximo entre mayo y junio. A final del verano, se encuentran casi exclusivamente hembras buscando buenos lugares para realizar las puestas.     Posee una distribución bastante amplia, desde el sur de Francia (Provenza, Languedoc y Rosellón), islas Balerares (solo Mallorca), Península Ibérica, y norte de África, desde Orán hasta el Sahara Occidental, y Cabo Verde.     Es un insecto bastante frecuente, en especial en espacios abiertos, como cultivos abandonados.  Rev: enero-11 ",Pterygota,Neoptera,Cucujiformia
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,Amphiesmenoptera,Lepidoptera,Glossata,Papilionoidea,Nymphalidae,Nymphalinae,Melitaea,phoebe,"   Este ninfálido alcanza una envergadura alar de casi 5 centímetros y presenta una hermosa coloración con tonos anaranjados y blancos cenizos.     La distinción con otras especies del género se basa en el tamaño de la media luna invertida que aparece en la celda marginal V3 de las alas anteriores, que es muy alargada y mayor que las del resto de la fila, por lo que rompe la línea del margen postdiscal.     Los orugas se alimentan sobre diversas plantas: Centaurea, Plantago, Arctium..., mientras que los imagos visitan las flores de los prados. Presenta dos generaciones anuales.     Tiene una amplia distribución por Europa central y meridional, extendiendose al este por Asia Central, y en el Norte de África. Frecuenta laderas, espacios abiertos y prados floridos, hasta los 1600 metros de altitud.  Rev: enero-11 ",Pterygota,Neoptera,Neolepidoptera
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Clytrinae,Clytra,quadripunctata,"   Este escarabajo de las hojas es de color negro, excepto los élitros, que son rojos o anaranajados (a veces, amarillentos) con dos puntos negros cuyo tamaño es muy variable pudiendo incluso desaparecer. Miden entre 7 y 11 milímetros de longitud.      Los imagos pueden verse entre mayo y agosto, sobre una amplia variedad de plantas. Las larvas se alimentan de huevos y larvas de hormigas.     Tiene una amplia distribución paleártica, desde el norte de la Península Ibérica hasta Mongolia.  Rev: enero-11 ",Pterygota,Neoptera,Cucujiformia
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Crustacea,,Malacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Hippolytidae,,Lysmata,debelius,"   Este crustáceo alcanza los 5 centímetros de longitud. Son de color rojo escarlata con grandes puntos blancos esparcidos por el tórax. Las antenas y los últimos artejos de las patas son blancos también.     Se alimenta de todo tipo de detritus sobre los fondos arenosos o coralinos, y también puede ""limpiar"" de parásitos y tejidos muertos a grandes peces. Tienen hábitos nocturnos, pasando las horas del día ocultos en oequedades y cuevas.     Son hermafroditas. Las larvas crecen muy deprisa y se asemejan a los adultos en pocos meses.     Se distribuye por el Indo Pacífico hasta Japón.  Rev: febrero-11 ",,,Caridea
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Diptera,Brachycera,Muscoidea,Muscidae,Coenosiinae,Limnophora,tigrina,"   Estas moscas miden unos 6 milímetros de tamaño corporal, y se caracterizan por las bandas plateadas que cruzan el tórax. En los machos, una fina línea negra conecta la banda transversal del tórax con la del escutelo, mientras que las hembras poseen en el tórax dos puntos posteriores bien separados en lugar de una banda. El abdomen es también principalmente de color gris plateado, con anillos oscuros.     Se distribuyen por gran parte de Europa central y meridional, preferentemente en las riberas de ríos y embalses.  Rev: febrero-11 ",Pterygota,Neoptera,Muscomorpha
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,Anthidium,septemdentatum,"   Esta gran abeja está dotada de unas poderosas mandíbulas con forma de triángulo isósceles, planas por la parte inferior, ideales para la recogida de la resina con el que forman sus nidos en el interior de conchas vacías de caracoles, en la mayoría de las ocasiones, de caracol común, pero también pueden utilizar conchas de caracoles más pequeños.     Los imagos aparecen ya en el mes de abril y empiezan a recorrer su territorio en busca de una concha adecuada.     Es una especie con una amplia distribución en los países ribereños del Mediterráneo occidental y el Oriente Próximo.  Rev: febrero-11 ",Pterygota,Neoptera,Aculeata
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Hemiptera,Prosorrhyncha,Miroidea,Miridae,,Adelphocoris,seticornis,"   Se trata de un mírido de color oscuro que presenta dos conspicuas manchas aranjadas en los laterales de la parte posterior de su cuerpo.     Los machos miden hasta 9 milímetros, mientras que las hembras no superan los 7. Los imagos aparecen entre finales de junio y agosto.     Se alimentan del jugo de diversas plantas, en especial leguminosas.     Es un animal propio de las regiones templadas de Eurasia, donde aparece en baldíos, setos y taludes.  Rev: marzo-11 ",Pterygota,Neoptera,Cimicomorpha
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Chelicerata,,Arachnida,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,Tibellus,oblongus,"   Estas arañas alcanzan los 10 milímetros de longitud y se caracterizan por la forma alargada de su cuerpo, más grueso en las hembras que en los machos, que además son ligeramente más pequeños.     Viven entre las hierbas y su colorido les permite pasar desapercibidas en hierbas secas. Además, descansan con las patas estiradas hacia adelante y hacia atrás, estrechando aún más su aspecto.     Se alimentan de pequeños insectos, en especial dípteros.     Son comunes en gran parte de Europa meridional y central, la mayoría se puede ver entre julio y octubre.  Rev: marzo-11 ",,,
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,Amphiesmenoptera,Lepidoptera,Glossata,Papilionoidea,Nymphalidae,Nymphalinae,Brenthis,daphne,"   Los adultos de esta mariposa alcanzan una envergadura alar superior a los 5 centímetros. Por la cara superior son de color naranja con líneas negras. Por el reverso, las anteriores son de color naranja claro con la misma ornamentación, mientras que las posteriores poseen una base amarillenta clara, un banda marrón y una línea de pequeños ocelos negros con el centro blanco.     Las orugas se alimentan de diversas especies de los géneros Viola y Rubus. Son de color marrón claro con líneas blancas y adornada con espinas.     Se distribuye por el sur de Europa, llegando hasta China y Japón. Volando entre mayo y agosto, en función de la localidad.  Rev: marzo-11 ",Pterygota,Neoptera,Neolepidoptera
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Diptera,Brachycera,Asiloidea,Bombyliidae,Usiinae,Parageron,gratus,"   Las hembras de estos pequeños dípteros miden entre 4 y 5 milímetros, presentan estrechas bandas transversales amarillas en el abdomen, y tienen los ojos separados (ojos dicópticos), mientras que los machos son ligeramente más pequeños, de unos 3 milímetros, las bandas amarillas son más estrechas y menos conspicuas y los ojos están juntos (holópticos).     Los adultos son frecuentes en primavera sobre flores amarillas alimentándose de néctar, mientras que las larvas son parasitoides de otros insectos.     Su área de distribución comprende la Península Ibérica, Italia y el norte de África.  Rev: marzo-11 ",Pterygota,Neoptera,Muscomorpha
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,Amphiesmenoptera,Lepidoptera,Glossata,Papilionoidea,Papilionidae,Baroniinae,Baronia,brevicornis,"   Esta mariposa es endémica de una pequeña región de México (estado de Guerrero).     Es la única especie de su género y de su subfamilia, y su interés proviene de su caráter relicto, y de las inciertas relaciones con los otros papiliónidos, siendo, probablemente el más antiguo.      Las orugas se alimentan sobre una especie de acacia (Acacia cochliacanha).  Rev: abril-11 ",Pterygota,Neoptera,Neolepidoptera
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,Amphiesmenoptera,Lepidoptera,Glossata,Papilionoidea,Nymphalidae,Morphinae,Morpho,helenor,"   Aunque se han descrito numerosas subespecies, y el tipo puede variar notablemente, Morpho helenor es una gran mariposa con la región superior de las alas de color azul eléctrico en su mayor parte, con un reborde oscuro de grosor variable, marrón o negro, que puede contener puntos blancos y rojos; en ocasiones, la región basal de las alas también es marrón, quedando la zona azul relegada a una banda más o menos amplia.     Por la cara inferior, son de color marrón oscuro, con líneas y orlas discontinuas blancas y rojizas, y una serie de ocelos grandes, negros, rodeados de amarillo y con un punto blanco o blanco y rojo en el centro.     Tienen un vuelo pausado y elegante que deja ver el impresionante azul de la cara dorsal de las alas, pero al posarse, las pliegan inmediatamente, mostrando solo la criptica coloracón de la cara inferior.     Su distribución comprende Panamá, El Salvador, Nicaragua, Costa Rica, México, Surinam, Guyana Francesa, Bolivia, Colombia, Perú, Ecuador, Venezuela, Honduras, Guatemala, Paraguay, Brasil, Argentina y Trinidad y Tobago.  Rev: abril-11 ",Pterygota,Neoptera,Neolepidoptera
Metazoa,Eumetazoa,Bilateria,Coelomata,Protostomia,Arthropoda,Hexapoda,,Insecta,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Aphidinae,Aphis,nerii,"   Se trata de un pulgón de color amarillo brillante con los apéndices de color negro, que es una plaga común de diversas plantas ornamentales como la adelfa (Nerium oleander), las asclepias (A. tuberosa y curassavica) o la flor de cera (Hoya carnosa), entre otras. Alcanzan los 3 milímetros de longitud corporal.     Los adultos pueden tener alas o carecer de ellas. Los individuos alados suelen surgir en colonias superpobladas sobre plantas que ya están bastante dañadas. Las alas presentan nerviaciones negras.      Como todos los adultos son hembras, se reproducen obligatoriamente por partenogénesis. Además son vivíparos, de manera que las hembras depositan ninfas, en lugar de huevos, y éstas son copias clónicas de su progenitor. Se alimentan de forma gregaria sobre la planta hospedadora, pudiendo formar colonias muy grandes. Las ninfas pasan por cinco estados antes de convertirse en adultos (sin fase de pupación).     La acción de los pulgones sobre la planta solo son graves en caso de grandes colonias, cuando el destrozo en las yemas terminales impide el crecimiento de la planta; sin embargo, también pueden transmitir diversos virus.     La especie es originaria de la región mediterránea, pero en la actualidad tiene una distribución cosmopolita en todas las regiones tropicales y subtropicales.  Rev: abril-11 ",Pterygota,Neoptera,
